Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C043,59,37980.06,456,Poor,619297.71,1.28,60,Mortgage,16.305864445711777,1,9a194fb9-492f-4af6-944a-ec5515c66727,Male,730.25,Deposit,2024-08-23,2024,8,P06,Auto Loan,2024-02-22,2024,Thursday,Clicked,10
C022,33,172156.04,367,Poor,145451.51,6.31,36,Personal,0.8448818292985829,0,191a15b8-7a2b-46dd-bb9a-bbda04944757,Male,1319.96,Deposit,2024-07-18,2024,7,P040,Gold Investment,2024-10-18,2024,Friday,Clicked,7
C09,58,59770.28,734,Good,468654.02,4.66,24,Auto,7.840920604688485,0,6f88518e-b9e0-4df9-a9b6-950516045998,Female,1848.81,Deposit,2024-11-22,2024,11,P01,Savings Account,2024-02-26,2024,Monday,Viewed,9
C034,50,109399.22,703,Good,438447.55,2.4,12,Mortgage,4.007775832405386,0,3ed65e3f-f411-4f3c-9d03-da56a5ae25c0,Male,18.53,Deposit,2024-05-29,2024,5,P029,Small Business Loan,2024-02-17,2024,Saturday,Viewed,4
C054,68,27347.47,364,Poor,988327.55,3.86,24,Auto,36.13963375771141,1,827fde74-2cc7-42b3-bdfc-4fca95195081,Male,431.35,Withdrawal,2024-07-08,2024,7,P06,Auto Loan,2023-12-26,2023,Tuesday,Purchased,4
C0100,25,121688.3,379,Poor,554972.89,7.89,48,Personal,4.5606100997384305,0,b3a41f13-ae2c-49fc-a119-0e617c327888,Female,1441.13,Deposit,2024-01-10,2024,1,P046,Child Education Fund,2024-11-28,2024,Thursday,Clicked,4
C017,45,71715.47,834,Excellent,348633.49,2.63,48,Personal,4.861342887385385,0,639e1c75-5728-4ae3-8075-631068eccb45,Male,154.15,Withdrawal,2024-07-08,2024,7,P045,Pension Plan,2024-07-10,2024,Wednesday,Purchased,1
C067,28,96256.25,716,Good,689145.52,8.93,60,Education,7.159488552691384,0,7c32cdbe-7908-4669-b0ee-502177aff120,Female,1563.31,Withdrawal,2024-08-16,2024,8,P030,Agricultural Loan,2024-06-06,2024,Thursday,Purchased,7
C067,26,44277.83,625,Fair,889823.44,2.09,36,Mortgage,20.096365156106337,0,9b0d916c-823c-4cdf-a067-cb91be639f0a,Male,1769.23,Withdrawal,2024-02-23,2024,2,P042,High-Yield Savings Account,2024-06-07,2024,Friday,Clicked,7
C079,35,102026.48,699,Good,522238.61,9.86,12,Auto,5.118657528908182,0,9d3c2f33-1c6a-46a6-8441-5afa919d2721,Female,63.53,Withdrawal,2024-01-04,2024,1,P017,Business Credit Line,2024-05-07,2024,Tuesday,Clicked,4
C027,54,132315.91,531,Poor,945528.57,14.54,60,Mortgage,7.145993025328548,0,c8d0c875-e0b2-45fd-832f-d1f229d614e5,Female,484.1,Withdrawal,2024-12-09,2024,12,P034,Stock Investment,2024-11-24,2024,Sunday,Purchased,10
C096,50,173469.88,842,Excellent,639966.23,6.63,48,Auto,3.689206621921915,0,fb35b936-5a12-4f85-a55e-b55a4d37b826,Female,1368.22,Deposit,2024-07-17,2024,7,P038,Recurring Deposit,2024-10-15,2024,Tuesday,Clicked,4
C074,22,83897.27,842,Excellent,435882.8,6.73,60,Mortgage,5.195434845496164,0,4c77c009-ec4b-406c-b02e-c6be8cb7824e,Male,1047.84,Withdrawal,2024-08-01,2024,8,P022,Short-Term Loan,2024-04-11,2024,Thursday,Purchased,8
C029,57,187692.2,308,Poor,268705.01,7.9,48,Business,1.4316258747033708,0,b78c8ebc-910a-4712-8879-f1210d6af4ac,Female,1244.5,Deposit,2024-01-18,2024,1,P023,Long-Term Loan,2024-06-27,2024,Thursday,Purchased,9
C066,39,149769.07,322,Poor,417804.11,6.9,48,Mortgage,2.789655500965586,0,6f05c866-ae9e-4de8-835a-e08531f8aa53,Male,118.78,Deposit,2024-07-09,2024,7,P016,Mortgage Refinance,2024-11-11,2024,Monday,Purchased,8
C079,69,37535.12,660,Fair,116421.79,11.01,36,Business,3.1016762434754432,0,bfc43a62-d188-4508-a436-3482b3477dfb,Female,1322.35,Deposit,2024-11-15,2024,11,P05,Home Loan,2024-04-28,2024,Sunday,Clicked,4
C046,24,194512.7,581,Fair,864879.19,1.68,48,Auto,4.4463893103123855,0,52f38bed-cbec-4f3f-8b68-38038aa4ca7a,Male,949.83,Withdrawal,2024-01-05,2024,1,P040,Gold Investment,2023-12-20,2023,Wednesday,Viewed,9
C038,49,149681.43,505,Poor,994413.57,5.47,36,Mortgage,6.643533336099208,1,fa2b0ed3-296d-4ac3-ba41-38fa4f5505e2,Female,148.21,Withdrawal,2024-06-04,2024,6,P029,Small Business Loan,2024-08-26,2024,Monday,Clicked,8
C098,69,92314.3,747,Excellent,431933.3,9.06,24,Mortgage,4.678942482367304,0,647f3fa5-c723-40a7-8343-b6de53d44bca,Female,1184.98,Withdrawal,2024-09-29,2024,9,P03,Credit Card,2024-05-25,2024,Saturday,Viewed,9
C07,30,191387.96,796,Excellent,450187.69,4.68,12,Auto,2.3522257617459323,0,f6134772-4e1b-4cf8-b3e2-becaae352844,Female,283.63,Deposit,2024-02-29,2024,2,P048,Property Investment,2024-08-21,2024,Wednesday,Purchased,10
C013,65,175408.34,401,Poor,542341.02,8.06,36,Auto,3.0918770452989865,0,ca29e8ed-9383-482c-9c11-e1cbe5cd77db,Male,1626.48,Deposit,2024-03-21,2024,3,P044,Insurance Savings,2024-11-11,2024,Monday,Clicked,1
C084,68,190166.97,648,Fair,496840.38,2.87,36,Personal,2.6126533961181586,0,e1b50abc-0716-4304-a9f8-641937f3efd0,Male,1113.81,Withdrawal,2023-12-28,2023,12,P016,Mortgage Refinance,2024-07-24,2024,Wednesday,Viewed,9
C071,57,127984.89,555,Poor,866753.77,9.78,24,Education,6.772313278544053,0,7c7a6a1c-2dfc-4bc2-b541-33a79e4087fb,Female,1376.0,Withdrawal,2024-08-14,2024,8,P08,Student Loan,2024-01-11,2024,Thursday,Viewed,4
C091,37,95949.92,734,Good,722940.96,10.01,24,Education,7.534565531685696,0,6ff11888-01d8-4d07-9f38-9425052226d7,Male,1512.67,Withdrawal,2024-06-24,2024,6,P020,Gold Loan,2023-12-16,2023,Saturday,Purchased,1
C067,49,192523.29,323,Poor,110572.89,3.5,60,Personal,0.5743351362840309,0,cfae1fbd-ec5a-4905-bc79-3c67a41e6617,Male,1944.14,Withdrawal,2023-12-25,2023,12,P016,Mortgage Refinance,2024-02-16,2024,Friday,Purchased,7
C099,21,84833.23,763,Excellent,276176.19,13.84,60,Auto,3.2555189752883393,0,ca9f276f-219d-4ba2-abd2-1ab0983e88d4,Female,1129.78,Deposit,2024-09-04,2024,9,P040,Gold Investment,2024-10-31,2024,Thursday,Clicked,4
C078,46,124682.02,586,Fair,843539.91,7.02,12,Education,6.765529705084983,0,814b96dd-9f56-49c9-8a07-6eddce80b695,Female,1610.6,Deposit,2024-05-31,2024,5,P024,Travel Loan,2024-06-06,2024,Thursday,Viewed,7
C043,34,118300.84,474,Poor,355207.21,8.5,48,Personal,3.0025755522953177,0,9ff3a541-3f8d-4e32-bf17-8cba7d984997,Male,1148.53,Withdrawal,2024-03-14,2024,3,P01,Savings Account,2023-12-26,2023,Tuesday,Purchased,10
C069,39,57598.51,835,Excellent,927676.6,5.8,36,Education,16.10591315643408,0,ea237a24-bc35-4f2f-9af3-4da07a45a7ab,Female,711.8,Withdrawal,2024-05-17,2024,5,P09,Investment Fund,2024-10-05,2024,Saturday,Clicked,4
C096,58,114693.97,758,Excellent,936625.58,9.96,60,Personal,8.166301855276263,0,a5504cfc-86df-4177-9b0e-4066dd94cdfb,Female,1197.0,Deposit,2024-02-27,2024,2,P036,International Investment,2024-03-03,2024,Sunday,Viewed,4
C071,56,111541.84,359,Poor,226584.66,7.67,24,Business,2.0313871458459,0,4d075a11-bb20-452e-80d3-0fde5cc552a7,Female,114.36,Deposit,2024-07-01,2024,7,P013,Bond,2024-11-02,2024,Saturday,Purchased,4
C076,46,77214.62,678,Good,262840.72,5.01,24,Personal,3.404027890055018,0,721898a3-f443-49c9-a6db-d04b5b2f54e2,Male,528.59,Deposit,2024-02-24,2024,2,P042,High-Yield Savings Account,2024-01-09,2024,Tuesday,Viewed,2
C015,57,73986.73,320,Poor,376672.44,3.86,60,Education,5.091081062779772,0,082dabde-cd7c-4dd0-b20d-60a030f36afb,Female,1804.85,Withdrawal,2024-03-24,2024,3,P017,Business Credit Line,2024-06-23,2024,Sunday,Viewed,5
C028,70,112420.76,324,Poor,834753.99,3.62,12,Auto,7.425265493668608,0,56b9e489-afd6-44e0-9ba3-f8d4e647e5ea,Female,1548.43,Withdrawal,2024-02-08,2024,2,P028,Debt Consolidation Loan,2024-05-11,2024,Saturday,Viewed,10
C037,29,197692.33,784,Excellent,474397.81,11.84,36,Education,2.399677367351581,0,27a9a984-995c-44ef-a264-b61999c5f3c3,Female,1207.46,Deposit,2024-01-11,2024,1,P017,Business Credit Line,2024-11-19,2024,Tuesday,Viewed,7
C055,21,146016.0,567,Poor,617347.57,7.2,60,Personal,4.227944677295638,0,00b469a8-d7f7-494d-92ae-3ca46b905fbd,Female,1956.68,Deposit,2024-10-10,2024,10,P020,Gold Loan,2024-06-24,2024,Monday,Viewed,3
C07,56,86586.33,707,Good,149605.04,5.36,36,Mortgage,1.7278136167683744,0,9e4bb3cb-174e-4488-bbda-512cfc4f8079,Male,1320.37,Withdrawal,2024-10-10,2024,10,P045,Pension Plan,2024-08-06,2024,Tuesday,Viewed,10
C026,23,134308.09,565,Poor,663266.38,7.74,48,Auto,4.938394850228307,0,e5d6ff40-6ab5-43cf-b6b2-7ebf496a389e,Female,1209.07,Deposit,2024-04-28,2024,4,P022,Short-Term Loan,2024-09-03,2024,Tuesday,Viewed,2
C064,40,57549.63,833,Excellent,665762.5,5.49,12,Business,11.568493142353827,0,23e073cf-c805-4f73-acf8-d4487c77f841,Male,1497.68,Withdrawal,2024-03-25,2024,3,P019,Home Improvement Loan,2024-10-19,2024,Saturday,Viewed,9
C019,32,76686.52,806,Excellent,510300.79,9.18,48,Auto,6.654374067306744,0,ff6b884c-9884-430e-9a5b-7233b2012174,Female,1572.29,Deposit,2023-12-23,2023,12,P034,Stock Investment,2024-01-20,2024,Saturday,Clicked,3
C040,24,71586.59,700,Good,118127.43,5.35,24,Personal,1.6501334956728628,0,f2325c11-33e1-4863-9de7-997d40319fec,Male,893.58,Withdrawal,2024-01-25,2024,1,P032,Education Savings Plan,2024-02-27,2024,Tuesday,Viewed,4
C061,59,89432.67,460,Poor,110702.41,10.96,12,Education,1.2378296432388747,0,a9b3012a-1234-475e-916f-e6b006526746,Female,1193.46,Deposit,2024-10-06,2024,10,P044,Insurance Savings,2024-11-30,2024,Saturday,Viewed,6
C036,25,132130.46,841,Excellent,576896.74,14.02,24,Education,4.366114671817535,0,0386a7cb-c3c5-445c-a09c-66edd2af0956,Female,1647.46,Withdrawal,2024-11-28,2024,11,P015,Home Equity Line,2023-12-28,2023,Thursday,Viewed,2
C023,23,80126.15,471,Poor,486044.83,5.59,60,Business,6.065995059041275,1,f093ee93-e822-4f99-8800-5a9c9df0f681,Female,31.51,Withdrawal,2024-07-22,2024,7,P037,Fixed Deposit,2024-05-07,2024,Tuesday,Purchased,9
C018,66,180381.74,547,Poor,428845.07,13.93,48,Business,2.3774306091071082,1,dfa05279-735b-45bb-a452-b595de3c07cd,Male,176.22,Deposit,2024-01-09,2024,1,P024,Travel Loan,2024-07-20,2024,Saturday,Purchased,2
C064,45,62293.52,437,Poor,271970.86,6.6,60,Business,4.365957486428765,1,35f4275f-34c4-45ca-865f-8d861dfded37,Female,719.3,Deposit,2024-03-04,2024,3,P024,Travel Loan,2024-08-29,2024,Thursday,Clicked,9
C074,52,115169.72,487,Poor,336574.16,9.53,36,Education,2.922418844119791,0,0d2d464c-9a78-41ea-b839-8e81156f174d,Female,126.1,Deposit,2024-07-14,2024,7,P045,Pension Plan,2024-05-08,2024,Wednesday,Viewed,8
C06,26,168700.96,307,Poor,755731.73,14.78,60,Mortgage,4.479712089368075,0,812a74e6-b44f-47dd-9537-72a4c68c4403,Female,766.27,Withdrawal,2024-04-26,2024,4,P042,High-Yield Savings Account,2024-08-07,2024,Wednesday,Viewed,6
C046,58,68379.73,472,Poor,513351.61,1.3,36,Mortgage,7.507365267455722,0,7cc5662c-56f3-494e-ad44-eb8a9b5982ec,Female,524.52,Withdrawal,2024-03-15,2024,3,P010,Retirement Plan,2024-09-06,2024,Friday,Purchased,9
C074,45,165802.18,337,Poor,421255.56,14.51,24,Auto,2.540711829000077,0,332f2084-5133-4e67-a03b-3b2a8850b1ff,Male,1549.38,Withdrawal,2024-05-13,2024,5,P033,Wealth Management,2024-01-11,2024,Thursday,Viewed,8
C040,52,38641.22,314,Poor,920163.39,3.78,12,Education,23.813000469446877,1,cfa20a10-691d-498d-aadb-55550df3da95,Female,441.08,Withdrawal,2024-09-07,2024,9,P046,Child Education Fund,2024-08-02,2024,Friday,Purchased,4
C06,63,101714.73,763,Excellent,348642.58,8.49,24,Auto,3.4276508427048866,0,2b2260fb-c4ca-46d3-a973-d01979e75a9b,Male,460.62,Deposit,2023-12-25,2023,12,P031,Technology Loan,2024-10-26,2024,Saturday,Purchased,6
C06,30,78488.21,382,Poor,576664.16,5.56,48,Education,7.347143730249422,1,403fcf88-26a8-4126-bbba-e91f643ccda1,Female,698.05,Withdrawal,2024-11-29,2024,11,P032,Education Savings Plan,2024-06-19,2024,Wednesday,Clicked,6
C065,57,38335.21,389,Poor,590986.37,4.53,12,Business,15.416281011633952,0,0db0c6e4-bd9e-4078-9002-77a375e92a11,Male,41.34,Deposit,2024-07-02,2024,7,P08,Student Loan,2023-12-18,2023,Monday,Clicked,10
C072,53,27012.27,604,Fair,902842.59,3.74,60,Business,33.4234253544778,0,6b48e2a4-91bb-4cc3-9f8e-b704c36a390f,Male,1355.53,Deposit,2024-02-19,2024,2,P018,Auto Refinance,2024-02-14,2024,Wednesday,Clicked,1
C05,19,84509.58,426,Poor,738773.06,7.43,60,Business,8.741885357849371,1,1710ea6b-c5e1-499b-91a0-e4eeb3f3511e,Female,673.26,Deposit,2024-06-09,2024,6,P034,Stock Investment,2024-12-06,2024,Friday,Viewed,8
C080,59,192091.53,690,Good,256589.2,5.75,24,Business,1.335765298969715,0,24c29424-6cc4-4acf-8402-58d1d5464a42,Male,1268.86,Withdrawal,2024-04-17,2024,4,P06,Auto Loan,2024-08-26,2024,Monday,Viewed,8
C016,38,113161.77,311,Poor,698216.1,9.71,60,Business,6.170070510562003,0,7650261b-a44c-4f3f-b7f9-50ef6cae8f7b,Male,763.44,Deposit,2024-10-08,2024,10,P045,Pension Plan,2024-06-19,2024,Wednesday,Clicked,8
C068,45,124192.72,590,Fair,392005.86,7.12,60,Education,3.1564318745897504,1,a46db773-5ffb-4738-bc84-8fd70fe9708b,Female,472.75,Withdrawal,2024-08-24,2024,8,P03,Credit Card,2024-09-10,2024,Tuesday,Clicked,7
C052,52,158457.58,556,Poor,678474.09,7.07,36,Education,4.281739567144721,0,ead90f37-c77c-49f1-b09b-639e98889503,Male,915.36,Withdrawal,2024-01-27,2024,1,P032,Education Savings Plan,2024-11-09,2024,Saturday,Viewed,1
C019,60,147180.76,761,Excellent,991625.49,13.64,60,Education,6.737466840095132,0,89201f52-7480-4511-8093-1cd1c93f6a80,Female,1425.87,Withdrawal,2024-03-14,2024,3,P04,Personal Loan,2024-03-01,2024,Friday,Purchased,3
C022,68,168374.21,316,Poor,385097.08,6.95,36,Auto,2.2871500332503416,0,b5e3e3b5-a089-46e4-884a-778bf3d27c27,Male,1746.21,Deposit,2024-05-23,2024,5,P035,Real Estate Investment,2024-11-27,2024,Wednesday,Clicked,7
C097,27,148843.75,346,Poor,310991.76,5.58,60,Personal,2.0893840688641614,0,9818266d-08be-4b07-958f-7faf480f6279,Male,380.52,Deposit,2024-10-10,2024,10,P013,Bond,2024-08-05,2024,Monday,Clicked,9
C021,43,54579.48,837,Excellent,104899.67,12.32,24,Business,1.9219616969601028,0,a2594ee4-3ff0-46b9-9f42-15227bd5e103,Male,141.64,Withdrawal,2023-12-15,2023,12,P09,Investment Fund,2024-04-23,2024,Tuesday,Purchased,4
C043,31,123625.32,443,Poor,366640.26,10.11,12,Business,2.9657376013263304,0,be352dc4-fb3f-4525-9c9c-d6a406baa627,Male,1073.04,Deposit,2024-01-06,2024,1,P06,Auto Loan,2024-04-18,2024,Thursday,Viewed,10
C017,28,32455.49,714,Good,786532.06,1.17,36,Personal,24.23417609778808,0,eeab6ae0-d062-4eab-9bb6-e2f85b52b64f,Female,567.41,Withdrawal,2024-11-30,2024,11,P02,Checking Account,2024-06-10,2024,Monday,Purchased,1
C099,40,31147.45,448,Poor,657260.58,6.76,48,Auto,21.101585523052446,1,04a1605b-7a82-460d-ad16-e59d2978db9a,Female,252.78,Deposit,2024-07-14,2024,7,P019,Home Improvement Loan,2024-12-09,2024,Monday,Purchased,4
C033,68,180017.51,488,Poor,436809.78,9.92,24,Education,2.426484956935578,0,7cdc2167-7750-488d-905d-f2a8927c7a18,Male,398.64,Deposit,2024-11-06,2024,11,P028,Debt Consolidation Loan,2024-01-31,2024,Wednesday,Purchased,10
C054,50,142275.36,730,Good,760781.83,11.35,36,Business,5.34724937613934,0,2b7b4ffc-fee9-4c41-badc-ceb10605b79e,Male,1810.66,Deposit,2024-10-24,2024,10,P048,Property Investment,2024-06-02,2024,Sunday,Viewed,4
C024,36,25687.22,631,Fair,176797.62,10.28,36,Auto,6.882707431944756,0,bea9f4de-6b95-45f1-b1b2-a7023478af8e,Female,515.19,Withdrawal,2024-08-18,2024,8,P020,Gold Loan,2024-03-05,2024,Tuesday,Purchased,8
C073,20,79557.98,478,Poor,847927.5,8.65,24,Education,10.657981763740105,0,55bbd11e-1769-4f91-93dd-610dd5b7cbf1,Female,825.06,Deposit,2024-12-04,2024,12,P020,Gold Loan,2024-03-19,2024,Tuesday,Viewed,9
C053,45,182079.83,532,Poor,685743.82,13.59,12,Personal,3.766171244777634,0,116c329e-1223-4c2c-a4ab-45e61bd61e97,Male,870.37,Withdrawal,2024-10-01,2024,10,P031,Technology Loan,2024-11-18,2024,Monday,Clicked,1
C075,22,170242.46,696,Good,987753.61,4.77,60,Education,5.802040278318347,0,b3debed7-9675-42bf-8994-5694d48b2933,Male,1118.44,Withdrawal,2024-02-27,2024,2,P026,Emergency Loan,2024-12-10,2024,Tuesday,Viewed,5
C047,32,125575.54,314,Poor,149329.23,5.37,24,Business,1.1891585733973353,1,6ba2e383-ea09-4206-9a0d-9b340b84fa6d,Male,480.76,Deposit,2024-01-22,2024,1,P01,Savings Account,2024-04-05,2024,Friday,Purchased,3
C061,35,162535.55,780,Excellent,570332.99,7.84,24,Personal,3.5089738214193757,0,dd4cff62-3f02-46f6-9654-85a82aa0ae2c,Female,1681.02,Deposit,2024-04-04,2024,4,P040,Gold Investment,2024-01-14,2024,Sunday,Purchased,6
C092,69,35610.8,692,Good,458217.31,13.45,36,Auto,12.867369168903815,0,f9f9e6d5-fc76-4301-9f75-aecb277b32c5,Male,1535.31,Deposit,2024-09-29,2024,9,P011,Insurance Policy,2024-03-28,2024,Thursday,Viewed,5
C070,41,31121.05,616,Fair,220556.1,14.83,48,Mortgage,7.087039158383153,0,c71f0d84-9289-463b-9497-da2965c60472,Female,556.91,Withdrawal,2024-06-05,2024,6,P015,Home Equity Line,2024-03-12,2024,Tuesday,Viewed,9
C094,67,47184.47,588,Fair,761013.82,8.71,36,Mortgage,16.12848083278248,0,a2d81082-173b-421b-b7e9-d41f5fadd5cb,Female,1718.25,Deposit,2024-07-26,2024,7,P019,Home Improvement Loan,2024-12-02,2024,Monday,Clicked,5
C070,20,103821.38,660,Fair,696158.58,1.35,24,Mortgage,6.705348936798951,0,6ad3fc1b-61b2-45ae-92ff-027f91ba849e,Male,1072.65,Deposit,2024-10-10,2024,10,P021,Cash Credit,2024-11-24,2024,Sunday,Viewed,9
C017,48,58049.86,471,Poor,598134.33,5.53,36,Personal,10.303803144400348,1,f153a77b-e560-42ec-8128-57438c4b1369,Male,1667.08,Deposit,2024-06-12,2024,6,P032,Education Savings Plan,2023-12-26,2023,Tuesday,Purchased,1
C076,19,129489.44,322,Poor,417655.72,3.2,36,Mortgage,3.2254037085958513,0,b168fcad-3b2c-4be9-80e5-8aa3f1126ce5,Male,586.15,Deposit,2024-01-02,2024,1,P01,Savings Account,2024-01-31,2024,Wednesday,Viewed,2
C097,68,181125.68,495,Poor,496137.36,8.2,24,Personal,2.7391883911767785,0,d9ba7bff-27b5-4941-8329-b39ae8f4a029,Male,1404.35,Deposit,2024-11-09,2024,11,P035,Real Estate Investment,2024-02-20,2024,Tuesday,Purchased,9
C090,26,96843.53,813,Excellent,526855.35,5.16,24,Education,5.440274120532368,0,25b9fd4e-8004-4ca5-915d-e5ac5fcf9cca,Female,1642.28,Withdrawal,2024-12-05,2024,12,P027,Holiday Loan,2024-11-04,2024,Monday,Viewed,1
C042,20,134907.48,359,Poor,513757.67,4.44,60,Business,3.808222272034137,0,37dd1655-fa0d-4cdd-a2af-f59a794697ff,Male,1572.87,Withdrawal,2024-04-02,2024,4,P011,Insurance Policy,2023-12-30,2023,Saturday,Clicked,7
C07,53,24388.63,450,Poor,953133.11,1.9,60,Mortgage,39.08104350264857,1,71fd6e16-d556-4328-9733-5af067ed4f40,Female,1874.2,Withdrawal,2024-07-07,2024,7,P030,Agricultural Loan,2024-10-23,2024,Wednesday,Purchased,10
C094,58,120383.64,563,Poor,660521.03,8.24,60,Education,5.486800615100192,0,6b82d297-beca-4de6-8e89-2e1e8d175075,Female,885.04,Deposit,2024-09-22,2024,9,P046,Child Education Fund,2024-01-26,2024,Friday,Clicked,5
C014,29,131317.92,468,Poor,564542.88,3.6,48,Personal,4.299054386484342,0,73ad6554-01de-4e54-835b-f4c6bf9307cb,Male,644.25,Withdrawal,2024-03-15,2024,3,P021,Cash Credit,2024-09-20,2024,Friday,Viewed,10
C081,49,171307.59,571,Poor,210385.78,2.43,36,Business,1.2281170962710992,0,c989b7ad-5d74-43c4-bcc1-92a7c056b352,Male,762.93,Deposit,2024-10-03,2024,10,P010,Retirement Plan,2024-05-17,2024,Friday,Viewed,9
C028,69,27876.41,314,Poor,479990.21,2.94,24,Auto,17.21850876780762,1,9d4fd9e4-ce2b-4c8d-b8db-f402a54fbe94,Male,134.69,Deposit,2024-05-19,2024,5,P021,Cash Credit,2024-02-02,2024,Friday,Viewed,10
C029,43,163518.13,426,Poor,190788.34,4.68,24,Business,1.1667717824317094,1,6d3a0e21-ca76-4d92-a69b-8f6b327aba04,Male,757.28,Withdrawal,2024-09-12,2024,9,P039,Loan Against Property,2024-09-26,2024,Thursday,Viewed,9
C022,51,103908.2,779,Excellent,915129.7,12.06,48,Personal,8.807097996115802,0,0a0d7d53-e059-4e23-aafc-4de72b26c1bc,Male,318.63,Withdrawal,2024-01-26,2024,1,P05,Home Loan,2024-11-15,2024,Friday,Purchased,7
C024,41,195807.5,361,Poor,896424.83,7.85,60,Business,4.578092412190544,0,e56ec0a0-6519-4a19-a579-7bf6e18ee327,Male,477.52,Withdrawal,2024-05-30,2024,5,P022,Short-Term Loan,2024-03-22,2024,Friday,Purchased,8
C026,63,67294.25,477,Poor,323620.81,13.29,12,Auto,4.809041039910542,0,f1137ab4-66be-4e1b-9137-bda4fd0e351d,Female,1806.77,Deposit,2024-01-17,2024,1,P034,Stock Investment,2024-07-21,2024,Sunday,Clicked,2
C093,55,163145.08,455,Poor,165319.48,8.68,36,Business,1.0133280145499945,0,81894728-45d7-4eb4-aad7-ce4b43d6c140,Male,198.55,Withdrawal,2024-01-20,2024,1,P019,Home Improvement Loan,2024-10-23,2024,Wednesday,Clicked,2
C094,52,26121.49,766,Excellent,686457.15,13.61,24,Auto,26.279402514940763,0,5dee82d3-429c-492a-8fcf-58df61fbb215,Male,63.94,Withdrawal,2024-05-04,2024,5,P05,Home Loan,2024-02-20,2024,Tuesday,Purchased,5
C058,35,136699.59,679,Good,879358.01,11.08,48,Mortgage,6.432777230714445,0,57df7c45-c41b-4f0e-82e6-33db0b890a48,Female,895.06,Deposit,2024-06-14,2024,6,P019,Home Improvement Loan,2024-06-22,2024,Saturday,Purchased,3
C069,57,144352.42,849,Excellent,136650.35,3.81,36,Education,0.9466439842158517,0,b2883538-a43f-4440-8e8e-9a7dace0e1f4,Female,144.26,Deposit,2024-07-03,2024,7,P033,Wealth Management,2024-03-09,2024,Saturday,Clicked,4
C017,24,188497.04,745,Excellent,788718.14,13.03,48,Auto,4.18424681894209,0,16db4844-174d-45ab-99d7-2db67ffe81b8,Female,1809.87,Deposit,2024-07-11,2024,7,P01,Savings Account,2024-06-28,2024,Friday,Viewed,1
C061,48,100521.34,606,Fair,695124.69,6.12,12,Business,6.9151952212336205,0,613fd583-7358-4c31-939f-1a4d8e45f941,Female,475.88,Deposit,2024-07-22,2024,7,P025,Medical Loan,2024-11-18,2024,Monday,Clicked,6
C058,59,73642.87,647,Fair,301701.51,8.87,12,Personal,4.096819013164479,0,f932ab19-c244-45bd-92e0-ecbafa10457c,Male,1756.75,Deposit,2024-10-10,2024,10,P043,Money Market Account,2024-09-02,2024,Monday,Viewed,3
C049,36,108559.97,694,Good,507779.38,7.84,60,Personal,4.677408993388632,0,65409b19-ec3b-4b6e-acf3-443358154289,Female,369.38,Deposit,2024-05-19,2024,5,P06,Auto Loan,2024-08-27,2024,Tuesday,Clicked,1
C050,63,55749.92,541,Poor,833826.84,14.73,36,Auto,14.9565567089603,0,68109ffe-eef7-400c-b3b9-919da34d9279,Male,1059.12,Withdrawal,2024-09-16,2024,9,P010,Retirement Plan,2024-09-30,2024,Monday,Purchased,6
C062,46,65456.35,734,Good,247024.2,9.26,60,Education,3.7738767896468413,0,0621f9ca-ae0b-4333-a2d7-2ae639f59b71,Female,1861.27,Withdrawal,2024-08-20,2024,8,P042,High-Yield Savings Account,2024-09-21,2024,Saturday,Clicked,7
C086,67,102603.46,425,Poor,191671.78,2.42,48,Personal,1.8680830061676281,0,9ffc20cc-7718-439c-a329-651e9d912981,Female,701.76,Deposit,2024-06-18,2024,6,P045,Pension Plan,2024-10-06,2024,Sunday,Purchased,3
C096,63,96894.63,771,Excellent,828721.36,10.33,24,Mortgage,8.552809995765502,0,a30fa153-9fbb-43ac-8878-76d5772eee03,Male,490.46,Deposit,2024-11-29,2024,11,P024,Travel Loan,2024-07-25,2024,Thursday,Viewed,4
C074,22,70414.01,651,Fair,212289.56,6.37,48,Personal,3.014876726946811,0,9500e0f9-8776-4a07-bb91-101b03b58640,Male,1937.75,Deposit,2024-01-14,2024,1,P021,Cash Credit,2024-09-21,2024,Saturday,Clicked,8
C040,48,114079.38,443,Poor,954827.85,12.38,24,Mortgage,8.369854832661257,0,10c9b375-9b47-469c-b2c5-b645a792f62c,Female,1983.51,Withdrawal,2024-06-03,2024,6,P049,Auto Insurance,2024-03-16,2024,Saturday,Viewed,4
C098,37,109971.44,422,Poor,303839.54,5.33,48,Personal,2.762894984370487,0,f5b59e94-9f9f-4587-bd90-46739f6c83b8,Female,1067.44,Deposit,2024-03-23,2024,3,P011,Insurance Policy,2024-08-26,2024,Monday,Purchased,9
C027,21,54675.68,817,Excellent,918506.6,6.06,12,Business,16.799180183950156,0,07bdfe9f-2298-4cac-bd42-f7447de42467,Female,1642.53,Deposit,2024-04-09,2024,4,P032,Education Savings Plan,2024-08-27,2024,Tuesday,Clicked,10
